,N1,N2,d1,d2,freq,move_tx,move_rx,offset_tx,offset_rx,per,space1,space2,space3,space4,space5,space6,l1,l2,h1,w1,I1,I2,volume,total_loss,Lmt,Lmr,R1,R2,copperloss_tx,copperloss_rx,copperloss,coreloss
52,14.670967825579579,19.38693184968517,1.6291626042871996,1.6299485707868604,39996.42970989644,2.4090210213297616,2.847145072110388,3.9901200191348174,-0.11539788986194804,3500.725534595364,3.5784996443023593,8.804944334612255,4.276866105542356,9.001603681711638,2.3283362278056567,2.355455530342514,8.059451217057543,15.003343363636422,31.33327209042171,37.21827700669931,4.350799857826091,3.1606146571004734,181.8327849377413,11.856330371737455,7.734307414396134,7.4956158323679745,0.08188869806731325,0.07817156654684594,1.556671394780398,0.7855382550726001,2.342209649852998,9.525327893838265
53,14.651307212379516,19.46811197398259,1.6291793593348243,1.6299423074261536,39995.60668753383,2.5069608932344827,2.9792233258401515,5.382107217084272,-0.1990661618486521,3500.8348144090482,4.907001374110361,9.56856016257726,4.285313231550019,9.0596772138204,2.33154569177874,2.359512265500535,14.891592000170554,15.727153203207596,32.880029653176315,99.17443395529264,4.351499194468065,3.1601840364784772,705.2147494846394,4.613936481540186,24.784648616107088,23.443191799012386,0.11777940233825082,0.124617794150205,2.2389393266892132,1.2522717516359951,3.4912110783252084,1.1391908865307578
54,14.6730116006666,19.385312970141275,1.6291610185437857,1.6297447084217271,39996.47844125414,2.4824383385277855,2.846837924317098,4.052619625159868,0.2671601818680062,3500.5338909879606,3.5859470190664595,8.771140301258665,4.326348152995526,9.01117701608944,2.3415209706250666,2.359464833437815,8.013225220206134,15.090506945824286,31.408064483524804,40.42861606682891,4.3514535669291705,3.161286186062838,191.29085470194042,10.850790556093903,8.669766618932266,8.028594834756007,0.0812006601526017,0.08056373459408951,1.5435920692368976,0.809576912562546,2.3531689817994437,8.508111787083433
55,14.651156004564582,19.428509385891658,1.629173258581366,1.629898323490541,39996.26355577359,2.3697332096077504,2.834082334822149,4.2877106818326425,0.24148085177443726,3500.5831084038855,3.641123118166494,8.773202183057107,4.3033022589574434,9.032331160952092,2.33120813449091,2.35761444344499,8.005325892680611,15.007123694484163,31.3708756584075,30.387945554979613,4.350661838402345,3.1646281057169774,161.0691286369688,15.176033286612586,6.123677095313381,6.2292053983486575,0.07471493017537027,0.07517911747162849,1.420300936661719,0.7554674335606475,2.1757683702223662,13.008900612571844
56,14.670944990752922,19.388442662201296,1.629169883222001,1.6296887754459206,39996.713073151805,2.4420193748552683,2.8400053745142433,3.9625385467264347,0.23787053972998695,3500.567104047385,3.3069227385126627,8.772570025413602,4.30297820188135,8.992460069491438,2.3440091463160897,2.3704328399233634,8.013538734145019,15.037608871500712,31.321685730684216,93.85029182820757,4.352333886638068,3.1629263345719116,347.73168981359976,5.753713539238484,17.38509077093836,16.07572989100608,0.10901003411631702,0.12401915124588136,2.07223714453754,1.2462560489547372,3.3184931934922774,2.4480567836726808
57,14.671025191811932,19.38673140945639,1.629169883222001,1.629687258672973,39996.142231410784,2.4773568063423035,2.830016481507471,2.036710474809466,0.25348101674900286,3500.5669722496036,3.316292600945029,8.771289006329278,4.051297921605358,9.013409228010362,2.3299549707046876,2.3581346936054137,8.00515541049339,15.042913160865488,31.300905730417146,22.482031676673895,4.353748601754971,3.1629874853085176,137.67495978402457,22.237020673685997,5.421218185213575,5.4731313880165136,0.0706120385726567,0.06758389810582509,1.342306608450775,0.6791438336756257,2.021450442126401,20.22241810135014
58,14.673477813399536,19.386297934415882,1.629335725836967,1.6299536723660908,39996.26591469761,2.4199748166454667,2.8518810076220946,4.2965579712721755,0.2379568955460319,3500.5548054850406,3.128329327601773,8.760848823944546,4.321896195182076,9.000355414498527,2.3232044621300854,2.3529812409358595,8.518316020687056,15.022908319941179,31.40800703381674,74.32978936698234,4.353083970529379,3.164052552042321,306.4801605067712,6.256767324166414,14.987767429232912,15.119023444258813,0.1026254108485743,0.11009496782666284,1.9508680100670581,1.1063333221933522,3.0572013322604104,3.209897630418852
59,14.673426712410482,19.386915178719743,1.629309662698206,1.6297014241303065,39994.121339899975,2.4128754676196205,2.851883748780378,4.2965579712721755,0.23802338760770164,3501.0684215492615,3.2952972957035054,8.760848823944546,4.276049962806262,9.000355414498527,2.340856028553748,2.3593862985160725,8.33836062440301,15.002510908121838,31.408072786874506,95.25779671970278,4.352345977472253,3.1615599459368946,364.3920832531561,5.57200237770345,17.486216714701733,16.181817143290697,0.10884622521044801,0.1227794921045001,2.0691232027605326,1.233798838208911,3.3029220409694435,2.2828998694671125
60,14.673792057545288,19.384695273738327,1.6291610185437857,1.629924697249187,39996.48128685127,2.4824383385277855,2.846837924317098,4.052619625159868,0.2671601818680062,3500.5338909879606,3.313417704220417,8.771192118661311,4.275805091832647,9.011143546492983,2.3415209706250666,2.359464833437815,8.013225220206134,15.090506945824286,31.408064483524804,41.09229665624926,4.351478478587195,3.1644217978774427,193.25039712830167,10.633953925617677,9.16271008644582,8.110198525617966,0.08039824235403921,0.08056373459408951,1.528338427853344,0.809576912562546,2.33791534041589,8.304853646968226
61,14.670984464261563,19.400184485776716,1.6292127801930498,1.6296886961279242,39996.26034608257,2.5307144714427348,2.9619846376385843,5.359691155486806,-0.261614991425065,3500.837290854661,4.809352595038878,9.464728278576658,4.287496738319361,9.059684297124894,2.339452825672056,2.3598841361280214,15.004197620732278,15.743473909985038,32.880008360758275,99.89299546610508,4.35131547099137,3.160282968189666,715.6430869654182,4.5889784120214125,24.801262104598724,23.443191799012386,0.11777940233825082,0.124617794150205,2.2389393266892132,1.2522717516359951,3.4912110783252084,1.1143432130014508
62,14.673475494958822,19.384592038678402,1.6291597373004236,1.629969100129824,39996.118648515425,2.4075115077250593,2.852439257629169,4.073111165288599,0.23788499254000559,3500.5854701360613,3.7462058419822504,8.76786363269805,4.322441107093677,9.000505455348373,2.3410201357036575,2.35524766498159,8.224243935548147,15.0025109084387,31.405661947303013,94.44624335046848,4.352310219955265,3.1641614022874682,357.5654796372118,5.654408066197524,17.398869932858968,16.12567227897598,0.10884622521044801,0.12403999633417016,2.0691232027605326,1.2464655191624425,3.315588721922975,2.350698902771296
63,14.670566435041689,19.388598922101938,1.6290824025795987,1.6296268989807847,39994.07947656099,2.409534411385368,2.846976842145448,4.998736840382732,-0.11978251694871557,3500.6659946992604,3.293356312199297,8.560288535886835,4.3007193045450745,9.001604434120836,2.3308217182819986,2.355455530342514,8.35182285863787,15.0036432045478,31.40797784697693,43.14822680285983,4.351780186624768,3.1613528395605877,205.91654681638116,9.779156086149246,9.20155411870497,8.412203210839957,0.08131366778374166,0.08977331975999747,1.5457402991018157,0.9021231129362386,2.4478634120380542,7.3420304112055375
64,14.65085535933023,19.38556209473031,1.629032133141608,1.6296714679936022,39994.08331348387,2.4120047136013083,2.8469761348095113,4.2805343651606425,0.2645266802489105,3500.521993202646,3.708864525501409,8.773237428216826,4.301471449126433,9.008488765303943,2.3410036141976702,2.3593730446635264,8.209597578042448,15.088707168481363,31.408050597275878,71.21606625984549,4.351525935039273,3.1612931204034007,288.0703259468452,6.506687578889546,13.798102809174072,13.85523229949123,0.09574400873889803,0.11009496782666284,1.8200553085229563,1.1063333221933522,2.9263886307163087,3.5934360398342946
65,14.65087552659192,19.4281847723079,1.629173258581366,1.629900145565415,39993.44300790133,2.4884662870884195,2.834354231134304,3.2083559462822087,0.24148085177443726,3500.552457121009,3.641123118166494,8.773202183057107,4.3033022589574434,9.001728920264553,2.3409407256956625,2.35761444344499,8.005325892680611,15.009201067345092,31.3708756584075,30.213170598400186,4.3506632728918095,3.163241881318706,160.38625131894256,15.288680877824197,6.123677095313381,6.2470293068216085,0.07471493017537027,0.07517911747162849,1.420300936661719,0.7554674335606475,2.1757683702223662,13.122206730968323
