,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
51,9.0,45.0,10.0,93.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1046.9250000000002,0.6785372648002521,507.6258562770319,32.85397582247124,94.0,148.50000000000003,75.0,243.306633908162,124.99483701918324,80.32711718131318,205.3219542004964,37.984679707665585
32,9.0,45.0,10.0,88.0,55.0,3500.0,23.0,23.0,16.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1011.6750000000001,0.6785372648002521,502.0741310958101,31.77175384283702,94.0,143.50000000000003,75.0,244.4893468792721,125.17682555545619,81.32784161615034,206.5046671716065,37.984679707665585
56,9.0,45.0,13.0,95.0,82.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,1655.2080000000003,0.52195174215404,582.3002478375618,31.807065434620867,97.0,158.0,108.00000000000001,191.24931446071838,84.26010514061527,61.9435570356676,146.20366217628288,45.04565228443551
75,9.0,45.0,12.0,98.0,82.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,3.0,3.0,0.0,4.0,1634.8380000000002,0.5654477206668768,518.052653547971,31.7930634429928,97.0,159.0,106.00000000000001,195.90097380612724,83.31644600324223,65.67522820836092,148.99167421160314,46.909299594524086
76,9.0,45.0,13.0,97.0,74.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1552.0,0.5219517421540402,584.9535495354742,31.77444662647655,97.0,160.0,100.0,201.24482691137376,91.88381870220019,67.65207090877033,159.53588961097051,41.70893730040325
23,9.0,45.0,12.0,100.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1374.296,0.5654477206668767,546.2510854599834,32.01835172212577,97.0,161.0,88.0,210.1748928325032,101.00290480761167,70.22841855019227,171.23132335780394,38.94356947469924
46,9.0,45.0,12.0,99.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1365.76,0.5654477206668767,542.7656930451384,31.91622542860846,97.0,160.0,88.0,211.61841646413217,101.249873611964,71.42497337746893,172.67484698943292,38.94356947469924
27,9.0,48.0,10.0,97.0,64.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1242.5700000000004,0.6361286857502365,542.2843939130963,31.804101273606985,97.0,152.50000000000003,84.0,226.1048149796011,111.62534167494584,73.92066034756452,185.54600202251038,40.55881295709074
80,9.0,45.0,13.0,97.0,82.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,1676.1600000000003,0.52195174215404,576.7093403911011,32.199076041111745,97.0,160.0,108.00000000000001,190.8810853714982,83.98376725147754,61.85166583558513,145.83543308706268,45.04565228443551
81,9.0,45.0,11.0,93.0,64.0,3500.0,24.0,24.0,16.0,9.0,4.0,4.0,1.0,1.0,0.0,-3.0,1267.984,0.6168520589093202,505.6190495039446,32.082271999867814,97.0,152.0,86.0,223.6376829519605,102.90363041762201,80.1444246756858,183.04805509330782,40.5896278586527
