,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
98,8.0,47.0,29.0,104.0,99.0,3500.0,26.0,26.0,15.0,12.0,6.0,6.0,3.0,5.0,3.0,0.0,3395.9100000000008,0.2520245710235713,796.0508704528129,31.830269086891935,105.00000000000001,206.00000000000003,157.0,155.20058808946388,63.45785384078536,48.7591552721747,112.21700911296006,42.983578976503814
2,8.0,48.0,29.0,108.0,101.0,3500.0,26.0,26.0,15.0,12.0,6.0,6.0,4.0,5.0,0.0,1.0,3539.3400000000006,0.24677405912724687,790.1810273214089,31.741791464705695,106.00000000000001,210.00000000000003,159.0,154.9665025050623,62.83511762651036,49.27318313885042,112.10830076536078,42.85820173970152
23,8.0,48.0,29.0,100.0,93.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,3.0,4.0,0.0,0.0,3233.2120000000004,0.2467740591272469,867.7953305976519,31.921349965655327,106.00000000000001,202.0,151.0,157.9347534024006,64.5543078001112,52.67863137150366,117.23293917161487,40.70181423078573
47,7.0,80.0,32.0,101.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4470.51,0.15335245102907483,1137.7392553213015,31.77326019878056,138.0,209.00000000000003,155.0,154.13327657644922,66.25337922580998,54.30072665548326,120.55410588129324,33.57917069515599
92,7.0,80.0,33.0,100.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4549.8600000000015,0.14870540705849683,1172.2517314240513,31.9201412549581,138.0,210.00000000000003,157.0,153.2889500780181,66.10210376639304,53.940142923389274,120.04224668978232,33.24670338823578
32,7.0,81.0,33.0,104.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4670.122,0.14686953783555243,1116.3693374648292,32.05458562382139,139.0,214.00000000000003,157.0,151.7935735885319,65.48176618895376,53.369329348108494,118.85109553706225,32.94247805146964
69,7.0,81.0,33.0,100.0,89.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,3.0,5.0,2.0,0.0,4524.450000000001,0.1468695378355524,1192.411343141763,31.932680026478852,139.0,210.00000000000003,155.0,153.66968043716216,67.31513075796173,53.831721029660336,121.14685178762207,32.5228286495401
1,7.0,81.0,33.0,108.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4757.414000000001,0.14686953783555243,1116.1580096740456,32.03625620042809,139.0,218.0,157.0,151.5724933325522,65.59181015973336,53.03820512134918,118.63001528108254,32.94247805146965
93,7.0,81.0,32.0,104.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4567.54,0.1514592108929134,1081.8568613620785,31.91009354799562,139.0,212.00000000000003,155.0,152.6348578310969,65.63304164837068,53.72991308020248,119.36295472857316,33.27190310252376
79,7.0,81.0,33.0,106.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4713.768,0.14686953783555243,1116.3693374648292,32.05458562382139,139.0,216.0,157.0,151.79357358853187,65.48176618895376,53.369329348108494,118.85109553706225,32.94247805146963
42,7.0,81.0,33.0,100.0,91.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,4.0,5.0,0.0,0.0,4582.830000000001,0.1468695378355524,1179.6518544742983,31.775806590352293,139.0,210.00000000000003,157.0,151.9825672484819,65.25930219800841,53.78078699900386,119.04008919701226,32.942478051469635
3,7.0,81.0,32.0,100.0,89.0,3500.0,26.0,26.0,12.0,12.0,6.0,6.0,3.0,5.0,2.0,0.0,4423.536000000001,0.15145921089291345,1157.4625890300706,31.79176585989959,139.0,208.00000000000003,153.0,154.46884386979275,67.49687176088958,54.12938388512164,121.62625564601122,32.84258822378155
