,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
41,8.0,47.0,25.0,97.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,1.0,2384.0460000000007,0.29234850238734267,758.5909553294354,31.756233638982458,102.00000000000001,185.50000000000003,126.0,172.0561958411584,69.07357642544399,64.48158673227314,133.55516315771712,38.50103268344126
33,8.0,47.0,25.0,95.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,3.0,0.0,3.0,2358.342,0.2923485023873426,769.1284400098517,31.813956554592178,102.00000000000001,183.50000000000003,126.0,175.38675672954454,68.96793164443932,67.917792401664,136.88572404610332,38.501032683441224
32,8.0,47.0,25.0,96.0,76.0,3500.0,25.0,25.0,11.0,9.0,5.0,4.0,2.0,3.0,0.0,3.0,2371.1940000000004,0.29234850238734267,759.7902801719359,31.78415310294811,102.00000000000001,184.50000000000003,126.0,175.16050907328628,68.96793164443932,67.6915447454057,136.659476389845,38.501032683441245
16,8.0,47.0,25.0,100.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2422.6020000000008,0.29234850238734267,736.2458500329739,32.00788450741411,102.00000000000001,188.50000000000003,126.0,171.0755303088606,68.90164102657283,63.67285659884651,132.57449762541933,38.50103268344126
97,8.0,47.0,25.0,98.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,1.0,2396.8980000000006,0.29234850238734267,759.1750545169826,31.781228807521277,102.00000000000001,186.50000000000003,126.0,171.75326941651545,69.05865859019582,64.19357814287841,133.25223673307423,38.50103268344123
0,8.0,47.0,25.0,108.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2525.418,0.29234850238734267,678.7034390377821,32.05622141358237,102.00000000000001,196.5,126.0,170.327684168494,68.8957651570167,62.93088632803605,131.82665148505276,38.50103268344123
25,8.0,48.0,25.0,95.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2381.463,0.2862579085876064,773.8818537417723,31.75998276082171,103.00000000000001,183.50000000000003,126.0,173.4218225566877,69.95880458189134,65.5571646642873,135.51596924617866,37.90585331050904
66,8.0,54.0,22.0,94.0,76.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.0,2.0,4.0,0.0,0.0,2321.7000000000007,0.2891494026137438,842.3710931038431,31.860981994437367,109.00000000000001,177.50000000000003,120.0,177.04320879358835,74.323460671117,66.34944383387018,140.67290450498717,36.370304288601176
39,8.0,54.0,22.0,94.0,76.0,3500.0,25.0,25.0,10.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2308.6200000000003,0.28914940261374383,841.151472638105,31.896322345419428,109.00000000000001,176.50000000000003,120.0,177.12042179447815,74.41510422646863,66.33501327940833,140.75011750587697,36.37030428860118
36,8.0,54.0,22.0,96.0,76.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.0,2.0,4.0,0.0,0.0,2347.86,0.2891494026137439,788.2975517833027,32.08732844344006,109.00000000000001,179.50000000000003,120.0,176.92144695348117,74.23915573548899,66.31198692939098,140.55114266488,36.37030428860121
67,8.0,54.0,22.0,96.0,76.0,3500.0,25.0,25.0,10.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2334.78,0.28914940261374383,787.0779313175645,32.12266879442211,109.00000000000001,178.50000000000003,120.0,176.99865995437096,74.33079929084062,66.29755637492914,140.62835566576976,36.3703042886012
