,n_estimators,learning_rate,max_depth,num_leaves,R2,MAE,MSE,RMSE,MAPE,MPE
477,100.0,0.01,3.0,127.0,0.5524793976626208,3.8594456710466742,27.218615713253325,5.21699903510847,40.70874302761497,-24.493089074838515
478,100.0,0.05,3.0,127.0,0.8723265003970315,1.8760887761933613,7.765719230982176,2.786533503734312,16.199193363572643,-7.831444290166894
479,100.0,0.1,3.0,127.0,0.9405328316659018,1.2253955112151924,3.6173281903549084,1.9016983541546508,10.32875404686007,-2.36660537822112
480,100.0,0.001,4.0,31.0,0.1162669843283914,5.6064657412877015,53.74811444028662,7.331187523670754,62.34415475874363,-39.3269022054042
481,100.0,0.01,4.0,31.0,0.6139000215756149,3.576655997009729,23.483005499385225,4.8457819487037295,37.667012773711896,-22.61148074219731
482,100.0,0.05,4.0,31.0,0.9177702998313476,1.4969044674248895,5.001562741198042,2.2362726360011282,12.703665599880829,-5.731040157726166
483,100.0,0.1,4.0,31.0,0.9650043085777072,0.9502389164113243,2.128601679401279,1.458855603296302,8.099439476697087,-1.3913059061659088
484,100.0,0.001,4.0,60.0,0.1162669843283914,5.6064657412877015,53.74811444028662,7.331187523670754,62.34415475874363,-39.3269022054042
485,100.0,0.01,4.0,60.0,0.6139000215756149,3.576655997009729,23.483005499385225,4.8457819487037295,37.667012773711896,-22.61148074219731
486,100.0,0.05,4.0,60.0,0.9177702998313476,1.4969044674248895,5.001562741198042,2.2362726360011282,12.703665599880829,-5.731040157726166
487,100.0,0.1,4.0,60.0,0.9650043085777072,0.9502389164113243,2.128601679401279,1.458855603296302,8.099439476697087,-1.3913059061659088
488,100.0,0.001,4.0,80.0,0.1162669843283914,5.6064657412877015,53.74811444028662,7.331187523670754,62.34415475874363,-39.3269022054042
489,100.0,0.01,4.0,80.0,0.6139000215756149,3.576655997009729,23.483005499385225,4.8457819487037295,37.667012773711896,-22.61148074219731
490,100.0,0.05,4.0,80.0,0.9177702998313476,1.4969044674248895,5.001562741198042,2.2362726360011282,12.703665599880829,-5.731040157726166
491,100.0,0.1,4.0,80.0,0.9650043085777072,0.9502389164113243,2.128601679401279,1.458855603296302,8.099439476697087,-1.3913059061659088
492,100.0,0.001,4.0,100.0,0.1162669843283914,5.6064657412877015,53.74811444028662,7.331187523670754,62.34415475874363,-39.3269022054042
493,100.0,0.01,4.0,100.0,0.6139000215756149,3.576655997009729,23.483005499385225,4.8457819487037295,37.667012773711896,-22.61148074219731
494,100.0,0.05,4.0,100.0,0.9177702998313476,1.4969044674248895,5.001562741198042,2.2362726360011282,12.703665599880829,-5.731040157726166
495,100.0,0.1,4.0,100.0,0.9650043085777072,0.9502389164113243,2.128601679401279,1.458855603296302,8.099439476697087,-1.3913059061659088
496,100.0,0.001,4.0,127.0,0.1162669843283914,5.6064657412877015,53.74811444028662,7.331187523670754,62.34415475874363,-39.3269022054042
497,100.0,0.01,4.0,127.0,0.6139000215756149,3.576655997009729,23.483005499385225,4.8457819487037295,37.667012773711896,-22.61148074219731
498,100.0,0.05,4.0,127.0,0.9177702998313476,1.4969044674248895,5.001562741198042,2.2362726360011282,12.703665599880829,-5.731040157726166
499,100.0,0.1,4.0,127.0,0.9650043085777072,0.9502389164113243,2.128601679401279,1.458855603296302,8.099439476697087,-1.3913059061659088
500,100.0,0.001,5.0,31.0,0.12557586990271988,5.581066886998631,53.18192132009553,7.292472326283567,62.08320445736125,-39.15858072812763
501,100.0,0.01,5.0,31.0,0.6584341917827219,3.362970454646912,20.774326997514883,4.55774734765301,35.60020934456047,-21.444508817139866
502,100.0,0.05,5.0,31.0,0.9432443490587966,1.242558113834443,3.452111585537439,1.8578304239051957,10.522137412281047,-4.512794030833608
503,100.0,0.1,5.0,31.0,0.9765337548675511,0.7843418262611928,1.4273781618451906,1.1946041452557044,6.674999551197334,-1.0230481969665182
504,100.0,0.001,5.0,60.0,0.1256515492609817,5.581057475061893,53.17731048588598,7.292156475903785,62.06933934609032,-39.1447036166035
505,100.0,0.01,5.0,60.0,0.6588332476398577,3.3612812380428823,20.750112935717034,4.555085229227641,35.51349162366775,-21.36949395737856
506,100.0,0.05,5.0,60.0,0.9433591394064594,1.2407163417147413,3.44518130991395,1.8559303780434704,10.480047397932449,-4.479202020771044
507,100.0,0.1,5.0,60.0,0.9765515374175919,0.7832214602001042,1.426341411690976,1.194110729281632,6.68861952126213,-0.9790649608295215
508,100.0,0.001,5.0,80.0,0.1256515492609817,5.581057475061893,53.17731048588598,7.292156475903785,62.06933934609032,-39.1447036166035
509,100.0,0.01,5.0,80.0,0.6588332476398577,3.3612812380428823,20.750112935717034,4.555085229227641,35.51349162366775,-21.36949395737856
510,100.0,0.05,5.0,80.0,0.9433591394064594,1.2407163417147413,3.44518130991395,1.8559303780434704,10.480047397932449,-4.479202020771044
511,100.0,0.1,5.0,80.0,0.9765515374175919,0.7832214602001042,1.426341411690976,1.194110729281632,6.68861952126213,-0.9790649608295215
512,100.0,0.001,5.0,100.0,0.1256515492609817,5.581057475061893,53.17731048588598,7.292156475903785,62.06933934609032,-39.1447036166035
513,100.0,0.01,5.0,100.0,0.6588332476398577,3.3612812380428823,20.750112935717034,4.555085229227641,35.51349162366775,-21.36949395737856
514,100.0,0.05,5.0,100.0,0.9433591394064594,1.2407163417147413,3.44518130991395,1.8559303780434704,10.480047397932449,-4.479202020771044
515,100.0,0.1,5.0,100.0,0.9765515374175919,0.7832214602001042,1.426341411690976,1.194110729281632,6.68861952126213,-0.9790649608295215
516,100.0,0.001,5.0,127.0,0.1256515492609817,5.581057475061893,53.17731048588598,7.292156475903785,62.06933934609032,-39.1447036166035
517,100.0,0.01,5.0,127.0,0.6588332476398577,3.3612812380428823,20.750112935717034,4.555085229227641,35.51349162366775,-21.36949395737856
518,100.0,0.05,5.0,127.0,0.9433591394064594,1.2407163417147413,3.44518130991395,1.8559303780434704,10.480047397932449,-4.479202020771044
519,100.0,0.1,5.0,127.0,0.9765515374175919,0.7832214602001042,1.426341411690976,1.194110729281632,6.68861952126213,-0.9790649608295215
520,100.0,0.001,10.0,31.0,0.12817935925373275,5.582565266131489,53.023639980488646,7.281609940863795,62.2164273075014,-39.23546015355384
521,100.0,0.01,10.0,31.0,0.6684150808562239,3.3398318774668363,20.167788216510505,4.490683105071656,35.961922289909644,-21.70392758611322
522,100.0,0.05,10.0,31.0,0.9543803966861242,1.1333927993616035,2.7749822224012024,1.6656431988200389,10.146135039166078,-4.375150350458556
523,100.0,0.1,10.0,31.0,0.982035976145502,0.6939595552549384,1.092644200305397,1.0451390653484085,5.907149162561143,-0.8195000826196971
524,100.0,0.001,10.0,60.0,0.1356449690285648,5.56034393183562,52.569555990637845,7.2503648458369865,61.97789702161367,-39.08302322202928
525,100.0,0.01,10.0,60.0,0.7019215276618805,3.1723080965213617,18.12971878584812,4.257747926189122,34.29669561036921,-20.75730842432656
526,100.0,0.05,10.0,60.0,0.9667068811276032,0.9624927314081801,2.0250666938611515,1.422896917558785,8.503476444512023,-3.4290630141707625
527,100.0,0.1,10.0,60.0,0.9853027668292373,0.6271014286570424,0.8939229137921891,0.9454249754206036,5.290775208050731,-0.6994018363079447
528,100.0,0.001,10.0,80.0,0.1386085104672779,5.551904875578051,52.38930997835026,7.2379246490421,61.89623275307305,-39.03295954478736
529,100.0,0.01,10.0,80.0,0.7145599236774842,3.106933904980601,17.36102169857626,4.1665090071336675,33.63581958720839,-20.385985711229704
530,100.0,0.05,10.0,80.0,0.9702782607230696,0.9080515223588442,1.8078565555652069,1.3444264531948285,7.987868105228037,-3.145060605436112
531,100.0,0.1,10.0,80.0,0.9859637363640381,0.6105268658620826,0.8536290452007705,0.9239051141105291,5.103908362189504,-0.6545324562084054
532,100.0,0.001,10.0,100.0,0.14069770940446197,5.545320942329488,52.26225170658288,7.22914226627114,61.83388921547449,-38.99699809959962
533,100.0,0.01,10.0,100.0,0.7232735201655259,3.061361631349069,16.8310187371229,4.102419758955054,33.16524128476122,-20.113363405999426
534,100.0,0.05,10.0,100.0,0.9723776342603856,0.8723637951220772,1.6801106668531063,1.2960806593321033,7.635919801710598,-2.9594761027501186
535,100.0,0.1,10.0,100.0,0.9864034584182069,0.5987498622159271,0.82695702146635,0.9093387446615777,4.956064801667828,-0.6671526075748422
536,100.0,0.001,10.0,127.0,0.14279203145739205,5.53922557778497,52.13488342150559,7.220327606434724,61.766612024244544,-38.95357651132015
537,100.0,0.01,10.0,127.0,0.7319953540806414,3.0153849090020244,16.300494873793397,4.037249460731031,32.69034983441621,-19.844987591546467
538,100.0,0.05,10.0,127.0,0.9741877073054607,0.8417905596799748,1.5700392166885082,1.2528872231504868,7.326718942368307,-2.774350848770056
539,100.0,0.1,10.0,127.0,0.9863542613147402,0.5963525977763686,0.8299290116909178,0.9109587790434513,4.895980100436421,-0.6954378352614771
540,100.0,0.001,20.0,31.0,0.12817935925373275,5.582565266131489,53.023639980488646,7.281609940863795,62.2164273075014,-39.23546015355384
541,100.0,0.01,20.0,31.0,0.6684150808562239,3.3398318774668363,20.167788216510505,4.490683105071656,35.961922289909644,-21.70392758611322
542,100.0,0.05,20.0,31.0,0.9543713523909443,1.1334872668961795,2.775474798654414,1.6658070516322803,10.141650066084797,-4.3700210839441915
543,100.0,0.1,20.0,31.0,0.9821030387559873,0.693299268400795,1.088546836530711,1.043144650434773,5.897708708446296,-0.8044755035890112
544,100.0,0.001,20.0,60.0,0.1356449690285648,5.56034393183562,52.569555990637845,7.2503648458369865,61.97789702161367,-39.08302322202928
